"ID","number_of_total_atoms","atoms_10","atoms_20","atoms_30","atoms_40","atoms_60","atoms_80","spacegroup","Spacegroup_12","Spacegroup_33","Spacegroup_167","Spacegroup_194","Spacegroup_206","Spacegroup_227","percent_atom_al","percent_atom_ga","percent_atom_in","lattice_vector_1_ang","lattice_vector_2_ang","lattice_vector_3_ang","lattice_angle_alpha_degree","lattice_angle_beta_degree","lattice_angle_gamma_degree","formation_energy_ev_natom_log_y_plus_1","bandgap_energy_ev_log_y_plus_1","Aluminum","Gallium","Indium"
103,692.519843155147,0,0,0,0,0,1,206,0,0,0,0,1,0,-0.745168365310824,0.745168365310824,-3.66356164612965,2.98009837801304,5.36252268905368,1.7077377957053,0.0864738687306567,0.0644573190293789,0.772847765732387,0.094673613602681,1.36192482133588,0,1,0
104,692.519843155147,0,0,0,0,0,1,206,0,0,0,0,1,0,-3.66356164612965,-0.885013194604907,0.885013194604907,3.12039740264285,5.75178225621766,1.75293440868043,0.0864736590073411,0.0644572866107532,0.772934781177199,0.0932170817111337,0.707887998881444,0,0,1
105,74.8022042068146,0,1,0,0,0,0,12,1,0,0,0,0,0,0,-3.66356164612965,0,3.46568972263924,1.76324321996171,1.47400865555185,0.0864735294228695,0.0645108728668407,0.773012797884914,0.31400749761933,0.950808093899715,0,0,0
106,692.519843155147,0,0,0,0,0,1,33,0,1,0,0,0,0,-0.360287384658641,0,-2.04942989395194,3.14113737214417,5.07515671871278,1.71193972961917,0.086473603475767,0.0644572886374745,0.773051807253003,0.129360205305707,1.25686881367943,0,0,0
107,228.027525963663,0,0,0,1,0,0,227,0,0,0,0,0,1,-0.745168365310824,-0.484245985961279,-0.745168365310824,3.17441816685029,3.56860792114021,1.94827059649274,0.0858503352079282,0.0642999005542041,-0.339942290604574,0.288256907202623,0.661862890520179,0,0,0
108,143.677556388614,0,0,1,0,0,0,167,0,0,1,0,0,0,1.49371353669317,-2.15210159768928,-2.15210159768928,1.95022856318355,2.91468811356067,1.90554928609029,0.0864727325742142,0.0644574131381333,1.85709243670524,0.0948555310126788,1.67220611748644,1,0,0
109,436.818550616046,0,0,0,0,1,0,167,0,0,1,0,0,0,0.656016573093865,-2.15210159768928,-1.0330150061823,3.12172665343398,2.99361147761972,1.91604359623025,0.0864729365551473,0.0644573777396869,1.85708396082819,0.187806487024524,1.39802528399559,1,0,0
110,692.519843155147,0,0,0,0,0,1,12,1,0,0,0,0,0,-3.66356164612965,0.484245985961279,-0.484245985961279,4.92837136570285,3.79808575574729,1.47130996451869,0.0864735602797434,0.0645104814196448,0.773012797884914,0.00915793778476572,0.8998767566059,0,1,0
111,692.519843155147,0,0,0,0,0,1,12,1,0,0,0,0,0,-0.360287384658641,-0.61196976034667,-1.0330150061823,4.89315716636239,3.69122096543826,1.44953508818306,0.0864735294228695,0.0645103196316192,0.773012797884914,0.211718533644742,1.11484646510686,0,0,0
112,228.027525963663,0,0,0,1,0,0,227,0,0,0,0,0,1,0.238625915462586,-1.0330150061823,-1.36687627526279,2.24173539756969,3.53675669118222,1.93363700745449,0.0864745034648682,0.0644572886374745,1.85713481634477,0.272619194774735,0.713145867066634,1,0,0
113,143.677556388614,0,0,1,0,0,0,167,0,0,1,0,0,0,0.656016573093865,-0.656016573093865,-3.66356164612965,1.94965127079259,2.91344619378736,1.90514368583375,0.0864728932942776,0.0644573888673602,1.8570712470444,0.0502177161606175,1.66576153348704,1,0,0
114,692.519843155147,0,0,0,0,0,1,206,0,0,0,0,1,0,-2.04942989395194,-1.78448670989897,1.19223189943701,3.12324994552368,5.75978950176589,1.75383984140485,0.0864736158167167,0.0644572825570876,0.772964787283171,0.108854404912082,0.699824835313186,0,0,1
115,692.519843155147,0,0,0,0,0,1,206,0,0,0,0,1,0,-1.0330150061823,0.885013194604907,-2.85079959206822,2.99021975520981,5.39013176193348,1.71105701853248,0.0864738687306567,0.0644573190293789,0.772838764326691,0.112792827475122,1.28464915735769,0,1,0
116,692.519843155147,0,0,0,0,0,1,12,1,0,0,0,0,0,-0.360287384658641,-1.0330150061823,-0.61196976034667,4.89090876557893,3.72156197465387,1.45958431036396,0.0864735355944157,0.0645105291978148,0.773012797884914,0.139761942375159,1.09894556645823,0,0,0
117,692.519843155147,0,0,0,0,0,1,194,0,0,0,1,0,0,-1.19223189943701,0.360287384658641,-1.36687627526279,2.37475334713786,3.83919792496442,2.19608103965888,0.08647402287581,0.0644573068746229,1.85677884054405,0.267657920620853,0.762440007055895,0,1,0
118,228.027525963663,0,0,0,1,0,0,227,0,0,0,0,0,1,0.745168365310824,-3.66356164612965,-0.745168365310824,3.08659781404898,3.45449839529444,1.9520170560304,0.0867938794988872,0.0645055052663841,-0.331085707722923,0.330022912941306,0.975540291078115,1,0,0
119,143.677556388614,0,0,1,0,0,0,167,0,0,1,0,0,0,-0.319223493841839,-0.319223493841839,-1.49371353669317,1.99421385774139,3.00506547806496,1.91724326742655,0.0864731836794407,0.0644573392813645,1.85705853329875,0.129448067186886,1.3416630369743,0,0,0
120,143.677556388614,0,0,1,0,0,0,167,0,0,1,0,0,0,0,0,-3.66356164612965,1.96216209416659,2.93899912084704,1.90840881462776,0.0864730724904998,0.0644573605379595,1.85705853329875,0.0588347857208926,1.56452422501059,0,0,0
121,692.519843155147,0,0,0,0,0,1,194,0,0,0,1,0,0,0.484245985961279,-1.19223189943701,-1.56178960719769,2.33711636419263,3.75245987369551,2.18957199552239,0.0864744849902979,0.0644573301688898,1.85699920299002,0.367347785995036,0.957893221728669,1,0,0
122,228.027525963663,0,0,0,1,0,0,227,0,0,0,0,0,1,0.745168365310824,-1.0330150061823,-2.38433574301274,2.20471919042804,3.45508889704031,1.93829405222312,0.0864734244934684,0.0644572937039527,1.85689749582181,0.199915865194906,1.08444574875053,1,0,0
123,228.027525963663,0,0,0,1,0,0,227,0,0,0,0,0,1,-0.745168365310824,-2.38433574301274,0.484245985961279,3.22743199087704,3.68166930393062,1.97456787180092,0.0865411890357273,0.0644696325153201,-0.342074074324213,0.34323503157203,0.379121132768562,0,0,1
124,143.677556388614,0,0,1,0,0,0,167,0,0,1,0,0,0,0.656016573093865,-0.656016573093865,-3.66356164612965,1.94965127079259,2.91344619378736,1.90514368583375,0.0864728932942776,0.0644573888673602,1.8570712470444,0.0419094030772096,1.66413440935313,1,0,0
125,692.519843155147,0,0,0,0,0,1,206,0,0,0,0,1,0,1.36687627526279,-3.66356164612965,-1.36687627526279,2.97195435048266,5.34010298272467,1.70507246373304,0.0864736590073411,0.0644572997831136,0.772988792456013,0.19778471684732,1.45072350127558,1,0,0
126,692.519843155147,0,0,0,0,0,1,206,0,0,0,0,1,0,-3.66356164612965,0,0,3.08575245309317,5.65438738640511,1.74193618109465,0.0864737392073616,0.064457297756801,0.77288977276841,0.120623442323739,0.816249377693929,0,0,0
127,692.519843155147,0,0,0,0,0,1,194,0,0,0,1,0,0,-0.118699171516341,-1.78448670989897,-0.360287384658641,2.39498923562725,3.88598301245172,2.19781546818333,0.0864744788319367,0.064457367621673,1.8567618900613,0.299511824205358,0.823561219281878,0,0,0
128,143.677556388614,0,0,1,0,0,0,167,0,0,1,0,0,0,-0.319223493841839,-3.66356164612965,0.319223493841839,2.05739345595202,3.13716730311502,1.93475025199962,0.0864731713264867,0.0644573281436913,1.85708396082819,0.243495047562107,1.04507085507319,0,0,1
129,228.027525963663,0,0,0,1,0,0,227,0,0,0,0,0,1,-0.238625915462587,-1.78448670989897,-0.238625915462587,3.18603624789383,3.59908945934562,1.96269857492492,0.0865327211888143,0.0644681422624031,-0.342315107934479,0.402259977159216,0.344227798636975,0,0,0
130,692.519843155147,0,0,0,0,0,1,12,1,0,0,0,0,0,-0.61196976034667,-0.484245985961279,-0.885013194604907,4.89831203430471,3.71163013931698,1.45423480164049,0.0864735355944157,0.0645103726235527,0.773012797884914,0.118760335720843,1.08031253149668,0,0,0
131,692.519843155147,0,0,0,0,0,1,33,0,1,0,0,0,0,-0.360287384658641,-0.118699171516341,-1.78448670989897,3.14722785504985,5.08888600017174,1.71355972615047,0.0864736096462847,0.0644572876241231,0.773048806508376,0.125045488974224,1.26254355368372,0,0,0
132,74.8022042068146,0,1,0,0,0,0,12,1,0,0,0,0,0,-1.0330150061823,1.0330150061823,-3.66356164612965,3.49563939850477,1.68896945138357,1.4253549074372,0.0864735355944157,0.0645096283176821,0.773012797884914,0.0250827803674632,1.23118905911918,0,1,0
133,692.519843155147,0,0,0,0,0,1,206,0,0,0,0,1,0,-3.66356164612965,-0.745168365310824,0.745168365310824,3.11546380794305,5.73791065582325,1.75138199211711,0.0864736713467483,0.0644572886374745,0.772928780004016,0.097580328338864,0.731165247747466,0,0,1
134,143.677556388614,0,0,1,0,0,0,167,0,0,1,0,0,0,-2.15210159768928,2.15210159768928,-3.66356164612965,1.99305461638207,3.00260332342974,1.91645409614054,0.0864735047358275,0.0644572906641215,1.85702039229064,0.0717623662268908,1.27600505222531,0,1,0
135,692.519843155147,0,0,0,0,0,1,206,0,0,0,0,1,0,-0.360287384658641,-0.745168365310824,-0.885013194604907,3.01930541174552,5.46982194544541,1.72055415616604,0.0864737207009497,0.064457301809352,0.772922778846836,0.193508746184519,1.1728845330427,0,0,0
136,692.519843155147,0,0,0,0,0,1,194,0,0,0,1,0,0,-0.745168365310824,-1.36687627526279,0,2.42376862942262,3.95322658768039,2.20221073539652,0.0864743864462565,0.0644573200421545,1.85664747607631,0.239803992207317,0.740221587945874,0,0,0
137,228.027525963663,0,0,0,1,0,0,227,0,0,0,0,0,1,0.238625915462586,-1.78448670989897,-0.745168365310824,2.26085994995399,3.57947827408423,1.94554179580684,0.0864739673897201,0.0644572288179447,1.85699496514261,0.319253411289099,0.807234506597713,1,0,0
138,24.2566981595936,1,0,0,0,0,0,194,0,0,0,1,0,0,-1.0330150061823,-3.66356164612965,1.0330150061823,1.44285204597898,1.95536083235111,1.87002699608931,0.0864747558735438,0.0644572673531938,1.85650764095674,0.211151938461832,0.70275091670264,0,0,1
139,692.519843155147,0,0,0,0,0,1,33,0,1,0,0,0,0,0.360287384658641,-0.484245985961279,-2.85079959206822,3.11338436706428,5.00863112167935,1.70424492567902,0.0864736960245345,0.0644572926906943,0.773057808754262,0.0821328295385222,1.44966814171047,1,0,0
140,228.027525963663,0,0,0,1,0,0,227,0,0,0,0,0,1,0.238625915462586,-1.78448670989897,-0.745168365310824,2.26085994995399,3.57947827408423,1.94554179580684,0.0864739673897201,0.0644572288179447,1.85699496514261,0.35956077591719,0.484645905982606,1,0,0
141,692.519843155147,0,0,0,0,0,1,33,0,1,0,0,0,0,-0.238625915462587,-1.36687627526279,-0.484245985961279,3.19283911835647,5.19149009877118,1.72561607006413,0.0864736898552165,0.0644572764760318,0.773027801408007,0.201061528168007,1.09000871719394,0,0,0
142,692.519843155147,0,0,0,0,0,1,206,0,0,0,0,1,0,0,-1.0330150061823,-1.0330150061823,3.00687383347325,5.43561551072187,1.71650984045697,0.0864737083629135,0.064457301809352,0.772937781769793,0.192766814655493,1.2673137336366,0,0,0
143,692.519843155147,0,0,0,0,0,1,206,0,0,0,0,1,0,0,-0.745168365310824,-1.36687627526279,2.99654438076662,5.4073183898602,1.71313846786969,0.0864737392073616,0.0644573048485702,0.772922778846836,0.18581544604821,1.28484286195878,0,0,0
144,692.519843155147,0,0,0,0,0,1,33,0,1,0,0,0,0,-0.360287384658641,-0.745168365310824,-0.885013194604907,3.17741452661256,5.15713982780605,1.72158064315507,0.0864736466675912,0.0644572805301433,0.77303380284525,0.169573983971452,1.14339443144,0,0,0
145,692.519843155147,0,0,0,0,0,1,206,0,0,0,0,1,0,-3.66356164612965,0.118699171516341,-0.118699171516341,3.08076406241012,5.64043424402652,1.74034534518951,0.0864737453759942,0.0644572987699666,0.772880771194677,0.120712075162263,0.834082347481437,0,1,0
146,143.677556388614,0,0,1,0,0,0,167,0,0,1,0,0,0,-0.319223493841839,0.319223493841839,-3.66356164612965,1.96837303357251,2.95175157419493,1.91003187387978,0.086473165149881,0.0644573463678054,1.8570500574895,0.0743650819553067,1.47750524117327,0,1,0
147,228.027525963663,0,0,0,1,0,0,227,0,0,0,0,0,1,-1.78448670989897,1.0330150061823,-1.78448670989897,3.11510847713839,3.47267183706541,1.94687640018324,0.0865513798257434,0.0644714154238169,-0.339639971152054,0.163818085229395,0.898615440194147,0,1,0
148,692.519843155147,0,0,0,0,0,1,194,0,0,0,1,0,0,-0.745168365310824,-0.238625915462587,-1.0330150061823,2.37867786140581,3.84822642517927,2.19626380810655,0.0864742324273516,0.0644573129523351,1.85678731581084,0.206119460308414,1.05242872436363,0,0,0
149,692.519843155147,0,0,0,0,0,1,194,0,0,0,1,0,0,0.484245985961279,-1.19223189943701,-1.56178960719769,2.33711636419263,3.75245987369551,2.18957199552239,0.0864744849902979,0.0644573301688898,1.85699920299002,0.275280489734037,1.06691520192486,1,0,0
150,692.519843155147,0,0,0,0,0,1,12,1,0,0,0,0,0,-3.66356164612965,-0.118699171516341,0.118699171516341,4.92466429438749,3.8481693035978,1.48726037723923,0.086473566450861,0.0645108019520773,0.773009797192298,0.00995033085316809,0.85121873513044,0,0,1
151,692.519843155147,0,0,0,0,0,1,194,0,0,0,1,0,0,0.745168365310824,-0.745168365310824,-3.66356164612965,2.30294128620856,3.67465988688255,2.18483456151493,0.0864746389215365,0.0644572511310979,1.85715600632345,0.207908078671432,1.42714835512816,1,0,0
152,692.519843155147,0,0,0,0,0,1,206,0,0,0,0,1,0,-0.61196976034667,-0.118699171516341,-1.36687627526279,3.00875208536256,5.44081999851029,1.71711574975209,0.0864737762178721,0.0644573078876213,0.77289277330099,0.167038699929437,1.22227430549585,0,0,0
153,143.677556388614,0,0,1,0,0,0,167,0,0,1,0,0,0,1.0330150061823,-2.15210159768928,-1.49371353669317,1.96951662495054,2.95422593360969,1.91082938691922,0.0864728438481326,0.0644573949360546,1.8570881987646,0.121775056925921,1.53942309036206,1,0,0
154,692.519843155147,0,0,0,0,0,1,33,0,1,0,0,0,0,-2.38433574301274,1.36687627526279,-1.78448670989897,3.17523257821366,5.16020436956954,1.72149669012176,0.0864733936271645,0.0644572825570876,0.773048806508376,0.0866363066595467,1.07524130234487,0,1,0
155,143.677556388614,0,0,1,0,0,0,167,0,0,1,0,0,0,0,-0.656016573093865,-1.49371353669317,1.98805325505036,2.99237910783045,1.91565190179217,0.0864730972015558,0.0644573534533371,1.85706700912494,0.151002873536527,1.34854057150797,0,0,0
156,228.027525963663,0,0,0,1,0,0,227,0,0,0,0,0,1,-0.484245985961279,-1.36687627526279,-0.238625915462587,2.29682369537944,3.66045461171606,1.94807881985834,0.0864745096228873,0.0644573170037719,1.85709243670524,0.279599496258425,0.924258901523332,0,0,0
157,692.519843155147,0,0,0,0,0,1,206,0,0,0,0,1,0,1.78448670989897,-3.66356164612965,-1.78448670989897,2.95649285573044,5.29815371158561,1.6999653072123,0.0864736713467483,0.064457301809352,0.772988792456013,0.173280812141806,1.55881807543373,1,0,0
158,692.519843155147,0,0,0,0,0,1,206,0,0,0,0,1,0,-0.745168365310824,-0.484245985961279,-0.745168365310824,3.0316712877244,5.50395584109502,1.72456290903681,0.0864737330386433,0.064457301809352,0.772910776580487,0.186811462066807,1.06267418186248,0,0,0
159,228.027525963663,0,0,0,1,0,0,33,0,1,0,0,0,0,-3.66356164612965,1.36687627526279,-1.36687627526279,2.04792640464051,5.20035063782337,1.7260853391799,0.0864733751063532,0.0644572785031247,0.773039804298498,0.100930718578441,0.989875710147559,0,1,0
160,692.519843155147,0,0,0,0,0,1,12,1,0,0,0,0,0,-0.238625915462587,-0.885013194604907,-0.885013194604907,4.8894514007686,3.69619638030734,1.45223642696999,0.0864735294228695,0.0645104003697,0.773012797884914,0.137934186089314,1.04390968039707,0,0,0
161,228.027525963663,0,0,0,1,0,0,227,0,0,0,0,0,1,-0.484245985961279,-0.484245985961279,-1.0330150061823,2.25657873197764,3.5701865039849,1.95534586144103,0.0864730663125213,0.0644573402937688,1.85684240545823,0.296542700883977,0.898086027219309,0,0,0
162,228.027525963663,0,0,0,1,0,0,227,0,0,0,0,0,1,-0.484245985961279,0,-1.78448670989897,2.24460215681473,3.54302845100571,1.93448966168813,0.086474663545576,0.0644572825570876,1.85716872036151,0.227772819697872,0.617129694136029,0,0,0
163,692.519843155147,0,0,0,0,0,1,206,0,0,0,0,1,0,-0.238625915462587,0.238625915462586,-3.66356164612965,2.97023518216207,5.33558441037494,1.70449396619669,0.0864738378952032,0.0644573170037719,0.772871769656951,0.104179818909664,1.41621717477115,0,1,0
164,692.519843155147,0,0,0,0,0,1,33,0,1,0,0,0,0,1.0330150061823,-2.04942989395194,-1.56178960719769,3.12501998744242,5.03090876480985,1.70712552052635,0.0864738193929032,0.0644572896508073,0.773039804298498,0.163648291528333,1.3859442998556,1,0,0
165,692.519843155147,0,0,0,0,0,1,194,0,0,0,1,0,0,-1.36687627526279,-1.56178960719769,0.61196976034667,2.4610116480513,4.04099776187164,2.20758604894389,0.0864743864462565,0.0644572541731033,1.85652459042241,0.256346192141928,0.589840110694017,0,0,1
166,692.519843155147,0,0,0,0,0,1,206,0,0,0,0,1,0,-0.238625915462587,-1.36687627526279,-0.484245985961279,3.03222345973983,5.50542945144436,1.72475349163522,0.0864736775163234,0.064457295730414,0.772949784180174,0.212203931275824,1.08000694434254,0,0,0
167,692.519843155147,0,0,0,0,0,1,194,0,0,0,1,0,0,2.38433574301274,-3.66356164612965,-2.38433574301274,2.29608017942426,3.65894611607623,2.18276385589378,0.0864739427270094,0.06445733624404,1.8572238149672,0.254874749475663,1.4915098662642,1,0,0
168,692.519843155147,0,0,0,0,0,1,206,0,0,0,0,1,0,-0.238625915462587,-0.885013194604907,-0.885013194604907,3.01687995262766,5.46314950846001,1.7197722365057,0.0864737145319745,0.0644573007962421,0.772931780588607,0.199260610850878,1.13651803506734,0,0,0
169,143.677556388614,0,0,1,0,0,0,167,0,0,1,0,0,0,-3.66356164612965,-3.66356164612965,3.66356164612965,2.14731486240881,3.32938615683943,1.95880353512915,0.0864733874536465,0.0644572632981159,1.85707548496809,0.0730645708570052,0.66469626438593,0,0,1
170,74.8022042068146,0,1,0,0,0,0,12,1,0,0,0,0,0,-1.0330150061823,-3.66356164612965,1.0330150061823,3.48054899576421,1.83769557777187,1.50404622748481,0.086473547937251,0.0645112548297742,0.773012797884914,0.294682512096525,0.587453276000881,0,0,1
171,692.519843155147,0,0,0,0,0,1,12,1,0,0,0,0,0,-0.61196976034667,-0.745168365310824,-0.61196976034667,4.89681286465835,3.73183163384202,1.46089490187745,0.0864735355944157,0.0645105112692605,0.773012797884914,0.145916874900155,1.01065500990897,0,0,0
172,228.027525963663,0,0,0,1,0,0,33,0,1,0,0,0,0,0.238625915462586,-3.66356164612965,-0.238625915462587,2.05000834714097,5.1928376427533,1.72593094962564,0.0864737762178721,0.0644572754624574,0.773027801408007,0.26013100336449,1.07888565848408,1,0,0
173,143.677556388614,0,0,1,0,0,0,167,0,0,1,0,0,0,-0.656016573093865,0.656016573093865,-3.66356164612965,1.97456464319734,2.96448813607201,1.91164477620381,0.0864732516145541,0.0644573321940141,1.85704158169721,0.0626930693384234,1.44696604065262,0,1,0
174,692.519843155147,0,0,0,0,0,1,33,0,1,0,0,0,0,-0.238625915462587,-1.36687627526279,-0.484245985961279,3.19283911835647,5.19149009877118,1.72561607006413,0.0864736898552165,0.0644572764760318,0.773027801408007,0.21462739154587,1.07472934820478,0,0,0
175,228.027525963663,0,0,0,1,0,0,227,0,0,0,0,0,1,-1.0330150061823,1.0330150061823,-3.66356164612965,2.22519427419151,3.50028971693181,1.94554179580684,0.0864732330878253,0.064457297756801,1.85696953814714,0.130677323641616,0.860058947404103,0,1,0
176,228.027525963663,0,0,0,1,0,0,33,0,1,0,0,0,0,0.745168365310824,-0.745168365310824,-3.66356164612965,1.96984754192799,4.97523140552798,1.70034859136179,0.0864737453759942,0.0644572937039527,0.773057808754262,0.0657877405380032,1.54034503594682,1,0,0
177,692.519843155147,0,0,0,0,0,1,33,0,1,0,0,0,0,-0.360287384658641,-1.56178960719769,-0.238625915462587,3.20722505706409,5.22509182489164,1.72945692384491,0.0864736836858128,0.0644572724216229,0.773024800695386,0.201306856705035,1.03606289900727,0,0,0
178,74.8022042068146,0,1,0,0,0,0,12,1,0,0,0,0,0,0.484245985961279,-0.484245985961279,-3.66356164612965,3.4658589022757,1.65071993247018,1.41679937490627,0.0864735109077166,0.0645097568947572,0.773015798581531,0.0554347068881005,1.47019883334211,1,0,0
179,692.519843155147,0,0,0,0,0,1,194,0,0,0,1,0,0,-0.745168365310824,-0.360287384658641,-0.885013194604907,2.38436663964141,3.86141442039468,2.19701070351463,0.0864742324273516,0.0644573149780906,1.85676612767563,0.247797138752866,0.882982107830414,0,0,0
180,692.519843155147,0,0,0,0,0,1,206,0,0,0,0,1,0,-3.66356164612965,-0.745168365310824,0.745168365310824,3.11546380794305,5.73791065582325,1.75138199211711,0.0864736713467483,0.0644572886374745,0.772928780004016,0.0980337402713654,0.734529018338715,0,0,1
181,692.519843155147,0,0,0,0,0,1,206,0,0,0,0,1,0,-0.238625915462587,-3.66356164612965,0.238625915462586,3.06263079903276,5.58965997307579,1.73455523086507,0.086473603475767,0.0644572866107532,0.772988792456013,0.234676787127883,0.974635108848399,0,0,1
